feature	coef	Family_Name
M1401_1.02_REV_7_OC_P_ROOT	0	NAC/NAM
M1401_1.02_REV_1_OC_P_ROOT	0	NAC/NAM
M1401_1.02_REV_5	0	NAC/NAM
M1401_1.02_FWD_1_OC_P_LEAF	0	NAC/NAM
M1401_1.02_REV_2_OC_P_ROOT	0	NAC/NAM
M1401_1.02_REV_4	0	NAC/NAM
M1401_1.02_REV_5_OC_P_ROOT	0	NAC/NAM
M1401_1.02_FWD_5	0	NAC/NAM
M1401_1.02_REV_6	0	NAC/NAM
M1401_1.02_FWD_4_OC_P_LEAF	0	NAC/NAM
M1401_1.02_FWD_1_OC_P_ROOT	0	NAC/NAM
M1401_1.02_FWD_2	0	NAC/NAM
M1401_1.02_REV_2_OC_P_LEAF	0	NAC/NAM
M1401_1.02_REV_3_OC_P_LEAF	0	NAC/NAM
M1401_1.02_FWD_2_OC_P_ROOT	0	NAC/NAM
M1401_1.02_REV_3_OC_P_ROOT	0	NAC/NAM
M1401_1.02_REV_7	0	NAC/NAM
M1401_1.02_FWD_3_OC_P_ROOT	0	NAC/NAM
M1401_1.02_REV_2	0	NAC/NAM
M1401_1.02_FWD_7_OC_P_LEAF	0	NAC/NAM
M1401_1.02_FWD_5_OC_P_ROOT	0	NAC/NAM
M1401_1.02_REV_6_OC_P_ROOT	0	NAC/NAM
M1401_1.02_REV_1	0	NAC/NAM
M1401_1.02_REV_4_OC_P_ROOT	0	NAC/NAM
M1401_1.02_REV_7_OC_P_LEAF	0	NAC/NAM
M1401_1.02_REV_6_OC_P_LEAF	0	NAC/NAM
M1401_1.02_FWD_4_OC_P_ROOT	0	NAC/NAM
M1401_1.02_FWD_6_OC_P_LEAF	0	NAC/NAM
M1401_1.02_FWD_3_OC_P_LEAF	0	NAC/NAM
M1401_1.02_FWD_4	0	NAC/NAM
M1401_1.02_FWD_6_OC_P_ROOT	0	NAC/NAM
M1401_1.02_FWD_5_OC_P_LEAF	0	NAC/NAM
M1401_1.02_FWD_2_OC_P_LEAF	0	NAC/NAM
M1401_1.02_REV_1_OC_P_LEAF	0	NAC/NAM
M1401_1.02_REV_5_OC_P_LEAF	0	NAC/NAM
M1401_1.02_FWD_7_OC_P_ROOT	0	NAC/NAM
M1401_1.02_FWD_1	0	NAC/NAM
M1401_1.02_REV_4_OC_P_LEAF	0	NAC/NAM
M1402_1.02_FWD_4	0	NAC/NAM
M1402_1.02_FWD_6_OC_P_ROOT	0	NAC/NAM
M1402_1.02_FWD_5	0	NAC/NAM
M1402_1.02_REV_1_OC_P_LEAF	0	NAC/NAM
M1402_1.02_FWD_4_OC_P_LEAF	0	NAC/NAM
M1402_1.02_REV_1_OC_P_ROOT	0	NAC/NAM
M1402_1.02_FWD_7_OC_P_ROOT	0	NAC/NAM
M1402_1.02_FWD_5_OC_P_ROOT	0	NAC/NAM
M1402_1.02_FWD_6	0	NAC/NAM
M1402_1.02_REV_2_OC_P_ROOT	0	NAC/NAM
M1402_1.02_FWD_4_OC_P_ROOT	0	NAC/NAM
M1402_1.02_FWD_3_OC_P_ROOT	0	NAC/NAM
M1402_1.02_FWD_7	0	NAC/NAM
M1402_1.02_REV_5	0	NAC/NAM
M1402_1.02_REV_5_OC_P_LEAF	0	NAC/NAM
M1402_1.02_REV_6	0	NAC/NAM
M1402_1.02_FWD_2	0	NAC/NAM
M1402_1.02_REV_2_OC_P_LEAF	0	NAC/NAM
M1402_1.02_FWD_5_OC_P_LEAF	0	NAC/NAM
M1402_1.02_FWD_3_OC_P_LEAF	0	NAC/NAM
M1402_1.02_FWD_1_OC_P_ROOT	0	NAC/NAM
M1402_1.02_REV_7_OC_P_ROOT	0	NAC/NAM
M1402_1.02_FWD_2_OC_P_ROOT	0	NAC/NAM
M1402_1.02_REV_3_OC_P_ROOT	0	NAC/NAM
M1402_1.02_REV_6_OC_P_LEAF	0	NAC/NAM
M1402_1.02_REV_5_OC_P_ROOT	0	NAC/NAM
M1402_1.02_FWD_1	0	NAC/NAM
M1402_1.02_REV_6_OC_P_ROOT	0	NAC/NAM
M1402_1.02_FWD_3	0	NAC/NAM
M1402_1.02_REV_2	0	NAC/NAM
M1402_1.02_REV_4_OC_P_ROOT	0	NAC/NAM
M1402_1.02_FWD_6_OC_P_LEAF	0	NAC/NAM
M1402_1.02_FWD_7_OC_P_LEAF	0	NAC/NAM
M1402_1.02_REV_4	0	NAC/NAM
M1402_1.02_REV_3	0	NAC/NAM
M1402_1.02_FWD_1_OC_P_LEAF	0	NAC/NAM
M1402_1.02_FWD_2_OC_P_LEAF	0	NAC/NAM
M1402_1.02_REV_3_OC_P_LEAF	0	NAC/NAM
M1402_1.02_REV_1	0	NAC/NAM
M1403_1.02_REV_5	0	NAC/NAM
M1403_1.02_REV_1_OC_P_ROOT	0	NAC/NAM
M1403_1.02_REV_6_OC_P_LEAF	0	NAC/NAM
M1403_1.02_REV_2	0	NAC/NAM
M1403_1.02_REV_3_OC_P_LEAF	0	NAC/NAM
M1403_1.02_REV_5_OC_P_LEAF	0	NAC/NAM
M1403_1.02_REV_4	0	NAC/NAM
M1403_1.02_FWD_4	0	NAC/NAM
M1403_1.02_FWD_4_OC_P_LEAF	0	NAC/NAM
M1403_1.02_REV_4_OC_P_LEAF	0	NAC/NAM
M1403_1.02_REV_5_OC_P_ROOT	0	NAC/NAM
M1403_1.02_FWD_4_OC_P_ROOT	0	NAC/NAM
M1403_1.02_FWD_7	0	NAC/NAM
M1403_1.02_REV_7_OC_P_ROOT	0	NAC/NAM
M1403_1.02_REV_3	0	NAC/NAM
M1403_1.02_FWD_5_OC_P_LEAF	0	NAC/NAM
M1403_1.02_REV_2_OC_P_ROOT	0	NAC/NAM
M1403_1.02_FWD_3_OC_P_ROOT	0	NAC/NAM
M1403_1.02_FWD_1	0	NAC/NAM
M1403_1.02_FWD_7_OC_P_ROOT	0	NAC/NAM
M1403_1.02_FWD_7_OC_P_LEAF	0	NAC/NAM
M1403_1.02_FWD_3_OC_P_LEAF	0	NAC/NAM
M1403_1.02_REV_7	0	NAC/NAM
M1403_1.02_REV_3_OC_P_ROOT	0	NAC/NAM
M1403_1.02_REV_6_OC_P_ROOT	0	NAC/NAM
M1403_1.02_REV_4_OC_P_ROOT	0	NAC/NAM
M1403_1.02_FWD_2_OC_P_ROOT	0	NAC/NAM
M1403_1.02_REV_7_OC_P_LEAF	0	NAC/NAM
M1403_1.02_REV_2_OC_P_LEAF	0	NAC/NAM
M1403_1.02_REV_1_OC_P_LEAF	0	NAC/NAM
M1403_1.02_FWD_3	0	NAC/NAM
M1403_1.02_FWD_6_OC_P_ROOT	0	NAC/NAM
M1403_1.02_FWD_2_OC_P_LEAF	0	NAC/NAM
M1403_1.02_REV_1	0	NAC/NAM
M1403_1.02_FWD_5	0	NAC/NAM
M1403_1.02_REV_6	0	NAC/NAM
M1403_1.02_FWD_5_OC_P_ROOT	0	NAC/NAM
M1403_1.02_FWD_6	0	NAC/NAM
M1403_1.02_FWD_2	0	NAC/NAM
M1403_1.02_FWD_1_OC_P_ROOT	0	NAC/NAM
M1403_1.02_FWD_6_OC_P_LEAF	0	NAC/NAM
M1403_1.02_FWD_1_OC_P_LEAF	0	NAC/NAM
M1404_1.02_FWD_4_OC_P_LEAF	0	NAC/NAM
M1404_1.02_FWD_7_OC_P_LEAF	0	NAC/NAM
M1404_1.02_FWD_4_OC_P_ROOT	0	NAC/NAM
M1404_1.02_FWD_6_OC_P_LEAF	0	NAC/NAM
M1404_1.02_FWD_5_OC_P_ROOT	0	NAC/NAM
M1404_1.02_FWD_3_OC_P_ROOT	0	NAC/NAM
M1404_1.02_FWD_1	0	NAC/NAM
M1404_1.02_FWD_2_OC_P_ROOT	0	NAC/NAM
M1404_1.02_FWD_6	0	NAC/NAM
M1404_1.02_FWD_6_OC_P_ROOT	0	NAC/NAM
M1404_1.02_FWD_5_OC_P_LEAF	0	NAC/NAM
M1404_1.02_FWD_1_OC_P_ROOT	0	NAC/NAM
M1404_1.02_FWD_2_OC_P_LEAF	0	NAC/NAM
M1404_1.02_FWD_7_OC_P_ROOT	0	NAC/NAM
M1404_1.02_FWD_3_OC_P_LEAF	0	NAC/NAM
M1404_1.02_FWD_1_OC_P_LEAF	0	NAC/NAM
M1404_1.02_FWD_4	0	NAC/NAM
M1404_1.02_FWD_3	0	NAC/NAM
M1405_1.02_REV_1_OC_P_ROOT	0	NAC/NAM
M1405_1.02_FWD_6_OC_P_LEAF	0	NAC/NAM
M1405_1.02_FWD_6	0	NAC/NAM
M1405_1.02_FWD_2_OC_P_ROOT	0	NAC/NAM
M1405_1.02_REV_2_OC_P_LEAF	0	NAC/NAM
M1405_1.02_FWD_2	0	NAC/NAM
M1405_1.02_REV_6_OC_P_ROOT	0	NAC/NAM
M1405_1.02_REV_3	0	NAC/NAM
M1405_1.02_REV_7_OC_P_LEAF	0	NAC/NAM
M1405_1.02_REV_7_OC_P_ROOT	0	NAC/NAM
M1405_1.02_FWD_5_OC_P_ROOT	0	NAC/NAM
M1405_1.02_FWD_3_OC_P_LEAF	0	NAC/NAM
M1405_1.02_REV_2	0	NAC/NAM
M1405_1.02_REV_6_OC_P_LEAF	0	NAC/NAM
M1405_1.02_REV_3_OC_P_ROOT	0	NAC/NAM
M1405_1.02_FWD_7_OC_P_ROOT	0	NAC/NAM
M1405_1.02_REV_1	0	NAC/NAM
M1405_1.02_REV_3_OC_P_LEAF	0	NAC/NAM
M1405_1.02_FWD_1_OC_P_ROOT	0	NAC/NAM
M1405_1.02_FWD_5_OC_P_LEAF	0	NAC/NAM
M1405_1.02_FWD_6_OC_P_ROOT	0	NAC/NAM
M1405_1.02_REV_4_OC_P_LEAF	0	NAC/NAM
M1405_1.02_REV_6	0	NAC/NAM
M1405_1.02_REV_2_OC_P_ROOT	0	NAC/NAM
M1405_1.02_FWD_4_OC_P_ROOT	0	NAC/NAM
M1405_1.02_REV_4	0	NAC/NAM
M1405_1.02_FWD_7_OC_P_LEAF	0	NAC/NAM
M1405_1.02_FWD_3	0	NAC/NAM
M1405_1.02_FWD_5	0	NAC/NAM
M1405_1.02_FWD_2_OC_P_LEAF	0	NAC/NAM
M1405_1.02_FWD_1_OC_P_LEAF	0	NAC/NAM
M1405_1.02_FWD_7	0	NAC/NAM
M1405_1.02_FWD_4_OC_P_LEAF	0	NAC/NAM
M1405_1.02_FWD_4	0	NAC/NAM
M1405_1.02_FWD_3_OC_P_ROOT	0	NAC/NAM
M1405_1.02_REV_1_OC_P_LEAF	0	NAC/NAM
M1405_1.02_REV_5_OC_P_ROOT	0	NAC/NAM
M1405_1.02_REV_4_OC_P_ROOT	0	NAC/NAM
M1405_1.02_REV_5_OC_P_LEAF	0	NAC/NAM
M1405_1.02_REV_7	0	NAC/NAM
M1405_1.02_REV_5	0	NAC/NAM
M1405_1.02_FWD_1	0	NAC/NAM
M1406_1.02_FWD_4	0	NAC/NAM
M1406_1.02_REV_1_OC_P_ROOT	0	NAC/NAM
M1406_1.02_FWD_4_OC_P_ROOT	0	NAC/NAM
M1406_1.02_REV_7_OC_P_ROOT	0	NAC/NAM
M1406_1.02_REV_1	0	NAC/NAM
M1406_1.02_FWD_3_OC_P_LEAF	0	NAC/NAM
M1406_1.02_FWD_3_OC_P_ROOT	0	NAC/NAM
M1406_1.02_REV_2_OC_P_LEAF	0	NAC/NAM
M1406_1.02_REV_6_OC_P_ROOT	0	NAC/NAM
M1406_1.02_FWD_5_OC_P_ROOT	0	NAC/NAM
M1406_1.02_REV_1_OC_P_LEAF	0	NAC/NAM
M1406_1.02_FWD_3	0	NAC/NAM
M1406_1.02_FWD_6	0	NAC/NAM
M1406_1.02_FWD_2_OC_P_LEAF	0	NAC/NAM
M1406_1.02_REV_4_OC_P_LEAF	0	NAC/NAM
M1406_1.02_REV_3_OC_P_ROOT	0	NAC/NAM
M1406_1.02_FWD_7_OC_P_ROOT	0	NAC/NAM
M1406_1.02_FWD_6_OC_P_ROOT	0	NAC/NAM
M1406_1.02_REV_7_OC_P_LEAF	0	NAC/NAM
M1406_1.02_REV_7	0	NAC/NAM
M1406_1.02_REV_6	0	NAC/NAM
M1406_1.02_REV_4	0	NAC/NAM
M1406_1.02_REV_5_OC_P_ROOT	0	NAC/NAM
M1406_1.02_FWD_7_OC_P_LEAF	0	NAC/NAM
M1406_1.02_FWD_2_OC_P_ROOT	0	NAC/NAM
M1406_1.02_FWD_7	0	NAC/NAM
M1406_1.02_REV_2	0	NAC/NAM
M1406_1.02_REV_6_OC_P_LEAF	0	NAC/NAM
M1406_1.02_REV_2_OC_P_ROOT	0	NAC/NAM
M1406_1.02_FWD_1	0	NAC/NAM
M1406_1.02_FWD_5_OC_P_LEAF	0	NAC/NAM
M1406_1.02_FWD_5	0	NAC/NAM
M1406_1.02_FWD_4_OC_P_LEAF	0	NAC/NAM
M1406_1.02_FWD_1_OC_P_ROOT	0	NAC/NAM
M1406_1.02_REV_4_OC_P_ROOT	0	NAC/NAM
M1406_1.02_REV_3_OC_P_LEAF	0	NAC/NAM
M1406_1.02_REV_3	0	NAC/NAM
M1406_1.02_FWD_1_OC_P_LEAF	0	NAC/NAM
M1406_1.02_FWD_6_OC_P_LEAF	0	NAC/NAM
M1406_1.02_FWD_2	0	NAC/NAM
M1406_1.02_REV_5	0	NAC/NAM
M1406_1.02_REV_5_OC_P_LEAF	0	NAC/NAM
M1407_1.02_REV_2	0	NAC/NAM
M1407_1.02_REV_3_OC_P_LEAF	0	NAC/NAM
M1407_1.02_REV_4_OC_P_ROOT	0	NAC/NAM
M1407_1.02_FWD_7_OC_P_LEAF	0	NAC/NAM
M1407_1.02_FWD_6_OC_P_LEAF	0	NAC/NAM
M1407_1.02_FWD_7_OC_P_ROOT	0	NAC/NAM
M1407_1.02_REV_1_OC_P_ROOT	0	NAC/NAM
M1407_1.02_REV_5_OC_P_LEAF	0	NAC/NAM
M1407_1.02_REV_6_OC_P_LEAF	0	NAC/NAM
M1407_1.02_FWD_6_OC_P_ROOT	0	NAC/NAM
M1407_1.02_FWD_3_OC_P_LEAF	0	NAC/NAM
M1407_1.02_FWD_5_OC_P_LEAF	0	NAC/NAM
M1407_1.02_REV_5	0	NAC/NAM
M1407_1.02_REV_4_OC_P_LEAF	0	NAC/NAM
M1407_1.02_FWD_4_OC_P_LEAF	0	NAC/NAM
M1407_1.02_REV_4	0	NAC/NAM
M1407_1.02_REV_3_OC_P_ROOT	0	NAC/NAM
M1407_1.02_FWD_3	0	NAC/NAM
M1407_1.02_FWD_5_OC_P_ROOT	0	NAC/NAM
M1407_1.02_FWD_2	0	NAC/NAM
M1407_1.02_FWD_1	0	NAC/NAM
M1407_1.02_FWD_1_OC_P_LEAF	0	NAC/NAM
M1407_1.02_FWD_2_OC_P_LEAF	0	NAC/NAM
M1407_1.02_REV_6	0	NAC/NAM
M1407_1.02_REV_3	0	NAC/NAM
M1407_1.02_REV_7_OC_P_ROOT	0	NAC/NAM
M1407_1.02_REV_2_OC_P_ROOT	0	NAC/NAM
M1407_1.02_FWD_4	0	NAC/NAM
M1407_1.02_FWD_5	0	NAC/NAM
M1407_1.02_REV_2_OC_P_LEAF	0	NAC/NAM
M1407_1.02_REV_6_OC_P_ROOT	0	NAC/NAM
M1407_1.02_REV_7_OC_P_LEAF	0	NAC/NAM
M1407_1.02_FWD_3_OC_P_ROOT	0	NAC/NAM
M1407_1.02_REV_1	0	NAC/NAM
M1407_1.02_REV_1_OC_P_LEAF	0	NAC/NAM
M1407_1.02_FWD_7	0	NAC/NAM
M1407_1.02_FWD_2_OC_P_ROOT	0	NAC/NAM
M1407_1.02_FWD_4_OC_P_ROOT	0	NAC/NAM
M1407_1.02_FWD_1_OC_P_ROOT	0	NAC/NAM
M1407_1.02_REV_5_OC_P_ROOT	0	NAC/NAM
M1410_1.02_REV_1_OC_P_ROOT	0	NAC/NAM
M1410_1.02_FWD_5	0	NAC/NAM
M1410_1.02_REV_5_OC_P_LEAF	0	NAC/NAM
M1410_1.02_FWD_1	0	NAC/NAM
M1410_1.02_REV_5_OC_P_ROOT	0	NAC/NAM
M1410_1.02_FWD_6	0	NAC/NAM
M1410_1.02_FWD_7_OC_P_LEAF	0	NAC/NAM
M1410_1.02_FWD_7	0	NAC/NAM
M1410_1.02_FWD_6_OC_P_LEAF	0	NAC/NAM
M1410_1.02_FWD_2	0	NAC/NAM
M1410_1.02_FWD_1_OC_P_LEAF	0	NAC/NAM
M1410_1.02_REV_1	0	NAC/NAM
M1410_1.02_REV_7_OC_P_ROOT	0	NAC/NAM
M1410_1.02_FWD_6_OC_P_ROOT	0	NAC/NAM
M1410_1.02_FWD_5_OC_P_ROOT	0	NAC/NAM
M1410_1.02_FWD_3_OC_P_LEAF	0	NAC/NAM
M1410_1.02_REV_6_OC_P_LEAF	0	NAC/NAM
M1410_1.02_FWD_3_OC_P_ROOT	0	NAC/NAM
M1410_1.02_REV_6	0	NAC/NAM
M1410_1.02_REV_2_OC_P_LEAF	0	NAC/NAM
M1410_1.02_REV_6_OC_P_ROOT	0	NAC/NAM
M1410_1.02_REV_4_OC_P_LEAF	0	NAC/NAM
M1410_1.02_FWD_5_OC_P_LEAF	0	NAC/NAM
M1410_1.02_REV_3_OC_P_LEAF	0	NAC/NAM
M1410_1.02_REV_1_OC_P_LEAF	0	NAC/NAM
M1410_1.02_REV_2_OC_P_ROOT	0	NAC/NAM
M1410_1.02_FWD_7_OC_P_ROOT	0	NAC/NAM
M1410_1.02_FWD_4_OC_P_LEAF	0	NAC/NAM
M1410_1.02_FWD_2_OC_P_ROOT	0	NAC/NAM
M1410_1.02_REV_7	0	NAC/NAM
M1410_1.02_FWD_4	0	NAC/NAM
M1410_1.02_REV_4_OC_P_ROOT	0	NAC/NAM
M1410_1.02_REV_7_OC_P_LEAF	0	NAC/NAM
M1410_1.02_REV_4	0	NAC/NAM
M1410_1.02_FWD_2_OC_P_LEAF	0	NAC/NAM
M1410_1.02_REV_3_OC_P_ROOT	0	NAC/NAM
M1410_1.02_REV_2	0	NAC/NAM
M1410_1.02_FWD_1_OC_P_ROOT	0	NAC/NAM
M1410_1.02_FWD_4_OC_P_ROOT	0	NAC/NAM
M1411_1.02_FWD_1_OC_P_LEAF	0	NAC/NAM
M1411_1.02_REV_2_OC_P_ROOT	0	NAC/NAM
M1411_1.02_REV_2_OC_P_LEAF	0	NAC/NAM
M1411_1.02_REV_4	0	NAC/NAM
M1411_1.02_FWD_7_OC_P_LEAF	0	NAC/NAM
M1411_1.02_FWD_2	0	NAC/NAM
M1411_1.02_REV_3	0	NAC/NAM
M1411_1.02_REV_3_OC_P_ROOT	0	NAC/NAM
M1411_1.02_REV_4_OC_P_ROOT	0	NAC/NAM
M1411_1.02_FWD_3_OC_P_LEAF	0	NAC/NAM
M1411_1.02_FWD_6_OC_P_ROOT	0	NAC/NAM
M1411_1.02_FWD_1	0	NAC/NAM
M1411_1.02_FWD_2_OC_P_ROOT	0	NAC/NAM
M1411_1.02_REV_4_OC_P_LEAF	0	NAC/NAM
M1411_1.02_REV_1	0	NAC/NAM
M1411_1.02_REV_5	0	NAC/NAM
M1411_1.02_REV_3_OC_P_LEAF	0	NAC/NAM
M1411_1.02_FWD_2_OC_P_LEAF	0	NAC/NAM
M1411_1.02_FWD_4	0	NAC/NAM
M1411_1.02_FWD_3	0	NAC/NAM
M1411_1.02_FWD_4_OC_P_ROOT	0	NAC/NAM
M1411_1.02_REV_7_OC_P_ROOT	0	NAC/NAM
M1411_1.02_FWD_1_OC_P_ROOT	0	NAC/NAM
M1411_1.02_FWD_3_OC_P_ROOT	0	NAC/NAM
M1411_1.02_FWD_5_OC_P_ROOT	0	NAC/NAM
M1411_1.02_REV_6_OC_P_LEAF	0	NAC/NAM
M1411_1.02_REV_2	0	NAC/NAM
M1411_1.02_FWD_7_OC_P_ROOT	0	NAC/NAM
M1411_1.02_REV_1_OC_P_ROOT	0	NAC/NAM
M1411_1.02_FWD_4_OC_P_LEAF	0	NAC/NAM
M1411_1.02_FWD_7	0	NAC/NAM
M1411_1.02_REV_7_OC_P_LEAF	0	NAC/NAM
M1411_1.02_FWD_5_OC_P_LEAF	0	NAC/NAM
M1411_1.02_REV_7	0	NAC/NAM
M1411_1.02_REV_5_OC_P_LEAF	0	NAC/NAM
M1411_1.02_REV_6_OC_P_ROOT	0	NAC/NAM
M1411_1.02_FWD_6_OC_P_LEAF	0	NAC/NAM
M1411_1.02_REV_5_OC_P_ROOT	0	NAC/NAM
M1411_1.02_REV_1_OC_P_LEAF	0	NAC/NAM
M1416_1.02_FWD_3_OC_P_LEAF	0	NAC/NAM
M1416_1.02_FWD_5_OC_P_LEAF	0	NAC/NAM
M1416_1.02_REV_6_OC_P_LEAF	0	NAC/NAM
M1416_1.02_FWD_5	0	NAC/NAM
M1416_1.02_REV_7	0	NAC/NAM
M1416_1.02_FWD_2_OC_P_LEAF	0	NAC/NAM
M1416_1.02_REV_7_OC_P_LEAF	0	NAC/NAM
M1416_1.02_REV_1_OC_P_ROOT	0	NAC/NAM
M1416_1.02_REV_2_OC_P_LEAF	0	NAC/NAM
M1416_1.02_REV_2_OC_P_ROOT	0	NAC/NAM
M1416_1.02_FWD_4_OC_P_ROOT	0	NAC/NAM
M1416_1.02_FWD_6_OC_P_LEAF	0	NAC/NAM
M1416_1.02_REV_4_OC_P_LEAF	0	NAC/NAM
M1416_1.02_FWD_5_OC_P_ROOT	0	NAC/NAM
M1416_1.02_FWD_3_OC_P_ROOT	0	NAC/NAM
M1416_1.02_REV_6_OC_P_ROOT	0	NAC/NAM
M1416_1.02_REV_1	0	NAC/NAM
M1416_1.02_REV_1_OC_P_LEAF	0	NAC/NAM
M1416_1.02_FWD_1_OC_P_LEAF	0	NAC/NAM
M1416_1.02_FWD_3	0	NAC/NAM
M1416_1.02_FWD_2_OC_P_ROOT	0	NAC/NAM
M1416_1.02_REV_7_OC_P_ROOT	0	NAC/NAM
M1416_1.02_FWD_4_OC_P_LEAF	0	NAC/NAM
M1416_1.02_REV_5_OC_P_LEAF	0	NAC/NAM
M1416_1.02_FWD_2	0	NAC/NAM
M1416_1.02_FWD_7	0	NAC/NAM
M1416_1.02_FWD_6	0	NAC/NAM
M1416_1.02_FWD_7_OC_P_LEAF	0	NAC/NAM
M1416_1.02_FWD_7_OC_P_ROOT	0	NAC/NAM
M1416_1.02_FWD_6_OC_P_ROOT	0	NAC/NAM
M1416_1.02_REV_3	0	NAC/NAM
M1416_1.02_REV_3_OC_P_ROOT	0	NAC/NAM
M1416_1.02_REV_4_OC_P_ROOT	0	NAC/NAM
M1416_1.02_REV_5_OC_P_ROOT	0	NAC/NAM
M1416_1.02_REV_4	0	NAC/NAM
M1416_1.02_FWD_1_OC_P_ROOT	0	NAC/NAM
M1416_1.02_REV_3_OC_P_LEAF	0	NAC/NAM
M1561_1.02_FWD_2_OC_P_ROOT	0	SBP
M1561_1.02_REV_5_OC_P_LEAF	0	SBP
M1561_1.02_REV_4_OC_P_ROOT	0	SBP
M1561_1.02_FWD_1_OC_P_ROOT	0	SBP
M1561_1.02_FWD_1	0	SBP
M1561_1.02_FWD_4_OC_P_LEAF	0	SBP
M1561_1.02_REV_3	0	SBP
M1561_1.02_REV_5_OC_P_ROOT	0	SBP
M1561_1.02_FWD_7_OC_P_ROOT	0	SBP
M1561_1.02_REV_4	0	SBP
M1561_1.02_REV_3_OC_P_ROOT	0	SBP
M1561_1.02_REV_7_OC_P_LEAF	0	SBP
M1561_1.02_FWD_3_OC_P_ROOT	0	SBP
M1561_1.02_REV_5	0	SBP
M1561_1.02_FWD_1_OC_P_LEAF	0	SBP
M1561_1.02_REV_2_OC_P_ROOT	0	SBP
M1561_1.02_REV_3_OC_P_LEAF	0	SBP
M1561_1.02_FWD_2	0	SBP
M1561_1.02_REV_6_OC_P_LEAF	0	SBP
M1561_1.02_REV_1_OC_P_LEAF	0	SBP
M1561_1.02_REV_7_OC_P_ROOT	0	SBP
M1561_1.02_FWD_3_OC_P_LEAF	0	SBP
M1561_1.02_REV_4_OC_P_LEAF	0	SBP
M1561_1.02_FWD_5_OC_P_LEAF	0	SBP
M1561_1.02_FWD_4_OC_P_ROOT	0	SBP
M1561_1.02_REV_6_OC_P_ROOT	0	SBP
M1561_1.02_REV_2_OC_P_LEAF	0	SBP
M1561_1.02_FWD_4	0	SBP
M1561_1.02_FWD_3	0	SBP
M1561_1.02_REV_7	0	SBP
M1561_1.02_FWD_6_OC_P_ROOT	0	SBP
M1561_1.02_FWD_5	0	SBP
M1561_1.02_FWD_5_OC_P_ROOT	0	SBP
M1561_1.02_FWD_6_OC_P_LEAF	0	SBP
M1561_1.02_REV_1_OC_P_ROOT	0	SBP
M1561_1.02_FWD_2_OC_P_LEAF	0	SBP
M1561_1.02_REV_1	0	SBP
M1561_1.02_FWD_7_OC_P_LEAF	0	SBP
M1561_1.02_FWD_7	0	SBP
M1561_1.02_REV_6	0	SBP
M1562_1.02_REV_3_OC_P_ROOT	0	SBP
M1562_1.02_FWD_1	0	SBP
M1562_1.02_REV_1_OC_P_ROOT	0	SBP
M1562_1.02_FWD_2_OC_P_LEAF	0	SBP
M1562_1.02_FWD_2	0	SBP
M1562_1.02_REV_1_OC_P_LEAF	0	SBP
M1562_1.02_FWD_3_OC_P_ROOT	0	SBP
M1562_1.02_FWD_4	0	SBP
M1562_1.02_FWD_5_OC_P_LEAF	0	SBP
M1562_1.02_FWD_2_OC_P_ROOT	0	SBP
M1562_1.02_FWD_4_OC_P_ROOT	0	SBP
M1562_1.02_FWD_1_OC_P_LEAF	0	SBP
M1562_1.02_FWD_7_OC_P_LEAF	0	SBP
M1562_1.02_REV_2	0	SBP
M1562_1.02_FWD_5	0	SBP
M1562_1.02_REV_4_OC_P_ROOT	0	SBP
M1562_1.02_FWD_6	0	SBP
M1562_1.02_REV_5	0	SBP
M1562_1.02_REV_5_OC_P_ROOT	0	SBP
M1562_1.02_REV_6_OC_P_ROOT	0	SBP
M1562_1.02_FWD_1_OC_P_ROOT	0	SBP
M1562_1.02_FWD_3_OC_P_LEAF	0	SBP
M1562_1.02_REV_7_OC_P_LEAF	0	SBP
M1562_1.02_REV_4_OC_P_LEAF	0	SBP
M1562_1.02_FWD_6_OC_P_ROOT	0	SBP
M1562_1.02_REV_3	0	SBP
M1562_1.02_FWD_3	0	SBP
M1562_1.02_REV_4	0	SBP
M1562_1.02_REV_6	0	SBP
M1562_1.02_REV_2_OC_P_ROOT	0	SBP
M1562_1.02_REV_7_OC_P_ROOT	0	SBP
M1562_1.02_REV_7	0	SBP
M1562_1.02_FWD_7	0	SBP
M1562_1.02_REV_2_OC_P_LEAF	0	SBP
M1562_1.02_FWD_5_OC_P_ROOT	0	SBP
M1562_1.02_REV_3_OC_P_LEAF	0	SBP
M1562_1.02_FWD_7_OC_P_ROOT	0	SBP
M1562_1.02_REV_6_OC_P_LEAF	0	SBP
M1562_1.02_REV_1	0	SBP
M1563_1.02_FWD_6	0	SBP
M1563_1.02_REV_5	0	SBP
M1563_1.02_FWD_6_OC_P_LEAF	0	SBP
M1563_1.02_REV_1	0	SBP
M1563_1.02_FWD_7_OC_P_ROOT	0	SBP
M1563_1.02_REV_7	0	SBP
M1563_1.02_REV_1_OC_P_ROOT	0	SBP
M1563_1.02_REV_6_OC_P_LEAF	0	SBP
M1563_1.02_FWD_5_OC_P_LEAF	0	SBP
M1563_1.02_REV_3_OC_P_LEAF	0	SBP
M1563_1.02_REV_5_OC_P_ROOT	0	SBP
M1563_1.02_REV_3_OC_P_ROOT	0	SBP
M1563_1.02_REV_4	0	SBP
M1563_1.02_FWD_5_OC_P_ROOT	0	SBP
M1563_1.02_FWD_1_OC_P_LEAF	0	SBP
M1563_1.02_FWD_7_OC_P_LEAF	0	SBP
